Barcode,Peptide,LFC,Kinase
710317413,NEK2_172_184,0.8159833155039355,LKB
710317413,NEK2_172_184,0.8159833155039355,MELK
710317413,NEK2_172_184,0.8159833155039355,MST
710317413,NEK2_172_184,0.8159833155039355,MTOR
710317413,NEK2_172_184,0.8159833155039355,NEK
710317413,NEK2_172_184,0.8159833155039355,P38
710317413,NEK2_172_184,0.8159833155039355,PDHK
710317413,NEK2_172_184,0.8159833155039355,PDK1
710317413,NEK2_172_184,0.8159833155039355,PEK
710317413,NEK2_172_184,0.8159833155039355,PKCA
710317413,NEK2_172_184,0.8159833155039355,PKCH
710317413,NEK2_172_184,0.8159833155039355,RSK
710317413,NEK2_172_184,0.8159833155039355,STE11
710317413,NEK2_172_184,0.8159833155039355,STE7
710317413,NEK2_172_184,0.8159833155039355,VRK2
710317413,NR4A1_344_356,1.803891066754033,AKT
710317413,NR4A1_344_356,1.803891066754033,BARK1
710317413,NR4A1_344_356,1.803891066754033,CDK
710317413,NR4A1_344_356,1.803891066754033,DMPK
710317413,NR4A1_344_356,1.803891066754033,PHK
710317413,NR4A1_344_356,1.803891066754033,PIM
710317413,NR4A1_344_356,1.803891066754033,PKA
710317413,NR4A1_344_356,1.803891066754033,PKCA
710317413,NR4A1_344_356,1.803891066754033,RAF
710317413,NR4A1_344_356,1.803891066754033,RSK
710317413,NR4A1_344_356,1.803891066754033,VRK2
710317413,NR4A1_344_356,0.966580850492612,AKT
710317413,NR4A1_344_356,0.966580850492612,BARK1
710317413,NR4A1_344_356,0.966580850492612,CDK
710317413,NR4A1_344_356,0.966580850492612,DMPK
710317413,NR4A1_344_356,0.966580850492612,PHK
710317413,NR4A1_344_356,0.966580850492612,PIM
710317413,NR4A1_344_356,0.966580850492612,PKA
710317413,NR4A1_344_356,0.966580850492612,PKCA
710317413,NR4A1_344_356,0.966580850492612,RAF
710317413,NR4A1_344_356,0.966580850492612,RSK
710317413,NR4A1_344_356,0.966580850492612,VRK2
710317413,PPR1A_28_40,1.7994820782863146,AKT
710317413,PPR1A_28_40,1.7994820782863146,BARK1
710317413,PPR1A_28_40,1.7994820782863146,CDK
710317413,PPR1A_28_40,1.7994820782863146,DAPK
710317413,PPR1A_28_40,1.7994820782863146,DMPK
710317413,PPR1A_28_40,1.7994820782863146,DYRK
710317413,PPR1A_28_40,1.7994820782863146,GSK
710317413,PPR1A_28_40,1.7994820782863146,JNK
710317413,PPR1A_28_40,1.7994820782863146,P38
710317413,PPR1A_28_40,1.7994820782863146,PDK1
710317413,PPR1A_28_40,1.7994820782863146,PEK
710317413,PPR1A_28_40,1.7994820782863146,PHK
710317413,PPR1A_28_40,1.7994820782863146,PKA
710317413,PPR1A_28_40,1.7994820782863146,RSK
710317413,PPR1A_28_40,1.7994820782863146,VRK2
710317413,PPR1A_28_40,1.1076366596703533,AKT
710317413,PPR1A_28_40,1.1076366596703533,BARK1
710317413,PPR1A_28_40,1.1076366596703533,CDK
710317413,PPR1A_28_40,1.1076366596703533,DAPK
710317413,PPR1A_28_40,1.1076366596703533,DMPK
710317413,PPR1A_28_40,1.1076366596703533,DYRK
710317413,PPR1A_28_40,1.1076366596703533,GSK
710317413,PPR1A_28_40,1.1076366596703533,JNK
710317413,PPR1A_28_40,1.1076366596703533,P38
710317413,PPR1A_28_40,1.1076366596703533,PDK1
710317413,PPR1A_28_40,1.1076366596703533,PEK
710317413,PPR1A_28_40,1.1076366596703533,PHK
710317413,PPR1A_28_40,1.1076366596703533,PKA
710317413,PPR1A_28_40,1.1076366596703533,RSK
710317413,PPR1A_28_40,1.1076366596703533,VRK2
710317413,RAF1_253_265,5.083234897958066,AKT
710317413,RAF1_253_265,5.083234897958066,AMPK
710317413,RAF1_253_265,5.083234897958066,BARK1
710317413,RAF1_253_265,5.083234897958066,CAMK1
710317413,RAF1_253_265,5.083234897958066,CDK
710317413,RAF1_253_265,5.083234897958066,DAPK
710317413,RAF1_253_265,5.083234897958066,DMPK
710317413,RAF1_253_265,5.083234897958066,DYRK
710317413,RAF1_253_265,5.083234897958066,ERK
710317413,RAF1_253_265,5.083234897958066,JNK
710317413,RAF1_253_265,5.083234897958066,MAPKAPK
710317413,RAF1_253_265,5.083234897958066,MARK
710317413,RAF1_253_265,5.083234897958066,NDR
710317413,RAF1_253_265,5.083234897958066,P38
710317413,RAF1_253_265,5.083234897958066,PAKA
710317413,RAF1_253_265,5.083234897958066,PDK1
710317413,RAF1_253_265,5.083234897958066,PHK
710317413,RAF1_253_265,5.083234897958066,PKA
710317413,RAF1_253_265,5.083234897958066,PKCA
710317413,RAF1_253_265,5.083234897958066,PDHK
710317413,RAF1_253_265,5.083234897958066,QIK
710317413,RAF1_253_265,5.083234897958066,RAF
710317413,RAF1_253_265,5.083234897958066,RIPK
710317413,RAF1_253_265,5.083234897958066,RSK
710317413,RAF1_253_265,5.083234897958066,SGK
710317413,RAF1_253_265,5.083234897958066,VRK2
710317413,RAF1_253_265,1.6569031572333897,AKT
710317413,RAF1_253_265,1.6569031572333897,AMPK
710317413,RAF1_253_265,1.6569031572333897,BARK1
710317413,RAF1_253_265,1.6569031572333897,CAMK1
710317413,RAF1_253_265,1.6569031572333897,CDK
710317413,RAF1_253_265,1.6569031572333897,DAPK
710317413,RAF1_253_265,1.6569031572333897,DMPK
710317413,RAF1_253_265,1.6569031572333897,DYRK
710317413,RAF1_253_265,1.6569031572333897,ERK
710317413,RAF1_253_265,1.6569031572333897,JNK
710317413,RAF1_253_265,1.6569031572333897,MAPKAPK
710317413,RAF1_253_265,1.6569031572333897,MARK
710317413,RAF1_253_265,1.6569031572333897,NDR
710317413,RAF1_253_265,1.6569031572333897,P38
710317413,RAF1_253_265,1.6569031572333897,PAKA
710317413,RAF1_253_265,1.6569031572333897,PDK1
710317413,RAF1_253_265,1.6569031572333897,PHK
710317413,RAF1_253_265,1.6569031572333897,PKA
710317413,RAF1_253_265,1.6569031572333897,PKCA
710317413,RAF1_253_265,1.6569031572333897,PDHK
710317413,RAF1_253_265,1.6569031572333897,QIK
710317413,RAF1_253_265,1.6569031572333897,RAF
710317413,RAF1_253_265,1.6569031572333897,RIPK
710317413,RAF1_253_265,1.6569031572333897,RSK
710317413,RAF1_253_265,1.6569031572333897,SGK
710317413,RAF1_253_265,1.6569031572333897,VRK2
710317413,RAP1B_172_184,4.932463696065826,AKT
710317413,RAP1B_172_184,4.932463696065826,AMPK
710317413,RAP1B_172_184,4.932463696065826,BARK1
710317413,RAP1B_172_184,4.932463696065826,CDK
710317413,RAP1B_172_184,4.932463696065826,DMPK
710317413,RAP1B_172_184,4.932463696065826,IKK
710317413,RAP1B_172_184,4.932463696065826,MAPKAPK
710317413,RAP1B_172_184,4.932463696065826,PDHK
710317413,RAP1B_172_184,4.932463696065826,PEK
710317413,RAP1B_172_184,4.932463696065826,PHK
710317413,RAP1B_172_184,4.932463696065826,PIM
710317413,RAP1B_172_184,4.932463696065826,PKA
710317413,RAP1B_172_184,4.932463696065826,PKCA
710317413,RAP1B_172_184,4.932463696065826,PKG
710317413,RAP1B_172_184,4.932463696065826,QIK
710317413,RAP1B_172_184,4.932463696065826,RAD53
710317413,RAP1B_172_184,4.932463696065826,RSK
710317413,RAP1B_172_184,4.932463696065826,VRK2
710317413,RAP1B_172_184,1.84110127680594,AKT
710317413,RAP1B_172_184,1.84110127680594,AMPK
710317413,RAP1B_172_184,1.84110127680594,BARK1
710317413,RAP1B_172_184,1.84110127680594,CDK
710317413,RAP1B_172_184,1.84110127680594,DMPK
710317413,RAP1B_172_184,1.84110127680594,IKK
710317413,RAP1B_172_184,1.84110127680594,MAPKAPK
710317413,RAP1B_172_184,1.84110127680594,PDHK
710317413,RAP1B_172_184,1.84110127680594,PEK
710317413,RAP1B_172_184,1.84110127680594,PHK
710317413,RAP1B_172_184,1.84110127680594,PIM
710317413,RAP1B_172_184,1.84110127680594,PKA
710317413,RAP1B_172_184,1.84110127680594,PKCA
710317413,RAP1B_172_184,1.84110127680594,PKG
710317413,RAP1B_172_184,1.84110127680594,QIK
710317413,RAP1B_172_184,1.84110127680594,RAD53
710317413,RAP1B_172_184,1.84110127680594,RSK
710317413,RAP1B_172_184,1.84110127680594,VRK2
710317413,RBL2_655_667,2.5599754409248394,BARK1
710317413,RBL2_655_667,2.5599754409248394,CDK
710317413,RBL2_655_667,2.5599754409248394,CK1
710317413,RBL2_655_667,2.5599754409248394,DMPK
710317413,RBL2_655_667,2.5599754409248394,DYRK
710317413,RBL2_655_667,2.5599754409248394,ERK
710317413,RBL2_655_667,2.5599754409248394,FRAY
710317413,RBL2_655_667,2.5599754409248394,GSK
710317413,RBL2_655_667,2.5599754409248394,IKK
710317413,RBL2_655_667,2.5599754409248394,JNK
710317413,RBL2_655_667,2.5599754409248394,MAPKAPK
710317413,RBL2_655_667,2.5599754409248394,MELK
710317413,RBL2_655_667,2.5599754409248394,MTOR
710317413,RBL2_655_667,2.5599754409248394,NEK
710317413,RBL2_655_667,2.5599754409248394,P38
710317413,RBL2_655_667,2.5599754409248394,PDK1
710317413,RBL2_655_667,2.5599754409248394,PEK
710317413,RBL2_655_667,2.5599754409248394,PHK
710317413,RBL2_655_667,2.5599754409248394,PIM
710317413,RBL2_655_667,2.5599754409248394,PKCA
710317413,RBL2_655_667,2.5599754409248394,PKD
710317413,RBL2_655_667,2.5599754409248394,PLK
710317413,RBL2_655_667,2.5599754409248394,QIK
710317413,RBL2_655_667,2.5599754409248394,RAD53
710317413,RBL2_655_667,2.5599754409248394,RAF
710317413,RBL2_655_667,2.5599754409248394,RIPK
710317413,RBL2_655_667,2.5599754409248394,STE7
710317413,RBL2_655_667,2.5599754409248394,VRK2
710317413,RBL2_655_667,1.0342598078375778,BARK1
710317413,RBL2_655_667,1.0342598078375778,CDK
710317413,RBL2_655_667,1.0342598078375778,CK1
710317413,RBL2_655_667,1.0342598078375778,DMPK
710317413,RBL2_655_667,1.0342598078375778,DYRK
710317413,RBL2_655_667,1.0342598078375778,ERK
710317413,RBL2_655_667,1.0342598078375778,FRAY
710317413,RBL2_655_667,1.0342598078375778,GSK
710317413,RBL2_655_667,1.0342598078375778,IKK
710317413,RBL2_655_667,1.0342598078375778,JNK
710317413,RBL2_655_667,1.0342598078375778,MAPKAPK
710317413,RBL2_655_667,1.0342598078375778,MELK
710317413,RBL2_655_667,1.0342598078375778,MTOR
710317413,RBL2_655_667,1.0342598078375778,NEK
710317413,RBL2_655_667,1.0342598078375778,P38
710317413,RBL2_655_667,1.0342598078375778,PDK1
710317413,RBL2_655_667,1.0342598078375778,PEK
710317413,RBL2_655_667,1.0342598078375778,PHK
710317413,RBL2_655_667,1.0342598078375778,PIM
710317413,RBL2_655_667,1.0342598078375778,PKCA
710317413,RBL2_655_667,1.0342598078375778,PKD
710317413,RBL2_655_667,1.0342598078375778,PLK
710317413,RBL2_655_667,1.0342598078375778,QIK
710317413,RBL2_655_667,1.0342598078375778,RAD53
710317413,RBL2_655_667,1.0342598078375778,RAF
710317413,RBL2_655_667,1.0342598078375778,RIPK
710317413,RBL2_655_667,1.0342598078375778,STE7
710317413,RBL2_655_667,1.0342598078375778,VRK2
710317413,RB_242_254,1.4904859616622517,BARK1
710317413,RB_242_254,1.4904859616622517,CDK
710317413,RB_242_254,1.4904859616622517,DYRK
710317413,RB_242_254,1.4904859616622517,ERK
710317413,RB_242_254,1.4904859616622517,IRAK
710317413,RB_242_254,1.4904859616622517,P38
710317413,RB_242_254,1.4904859616622517,PDK1
710317413,RB_242_254,1.4904859616622517,PEK
710317413,RB_242_254,1.4904859616622517,PKCA
710317413,RB_242_254,1.4904859616622517,PLK
710317413,RB_242_254,1.4904859616622517,VRK2
710317413,RB_242_254,0.9751718631560662,BARK1
710317413,RB_242_254,0.9751718631560662,CDK
710317413,RB_242_254,0.9751718631560662,DYRK
710317413,RB_242_254,0.9751718631560662,ERK
710317413,RB_242_254,0.9751718631560662,IRAK
710317413,RB_242_254,0.9751718631560662,P38
710317413,RB_242_254,0.9751718631560662,PDK1
710317413,RB_242_254,0.9751718631560662,PEK
710317413,RB_242_254,0.9751718631560662,PKCA
710317413,RB_242_254,0.9751718631560662,PLK
710317413,RB_242_254,0.9751718631560662,VRK2
710317413,RB_803_815,0.9393372180933754,BARK1
710317413,RB_803_815,0.9393372180933754,CDK
710317413,RB_803_815,0.9393372180933754,CK1
710317413,RB_803_815,0.9393372180933754,DYRK
710317413,RB_803_815,0.9393372180933754,ERK
710317413,RB_803_815,0.9393372180933754,JNK
710317413,RB_803_815,0.9393372180933754,QIK
710317413,RB_803_815,0.9393372180933754,VRK2
710317413,RB_803_815,0.9042603395638462,BARK1
710317413,RB_803_815,0.9042603395638462,CDK
710317413,RB_803_815,0.9042603395638462,CK1
710317413,RB_803_815,0.9042603395638462,DYRK
710317413,RB_803_815,0.9042603395638462,ERK
710317413,RB_803_815,0.9042603395638462,JNK
710317413,RB_803_815,0.9042603395638462,QIK
710317413,RB_803_815,0.9042603395638462,VRK2
710317414,ACM1_444_456,0.6693654242268705,BARK1
710317414,ACM1_444_456,0.6693654242268705,CDK
710317414,ACM1_444_456,0.6693654242268705,CK1
710317414,ACM1_444_456,0.6693654242268705,DAPK
710317414,ACM1_444_456,0.6693654242268705,DMPK
710317414,ACM1_444_456,0.6693654242268705,DYRK
710317414,ACM1_444_456,0.6693654242268705,ERK
710317414,ACM1_444_456,0.6693654242268705,GSK
710317414,ACM1_444_456,0.6693654242268705,IRAK
710317414,ACM1_444_456,0.6693654242268705,JNK
710317414,ACM1_444_456,0.6693654242268705,MLCK
710317414,ACM1_444_456,0.6693654242268705,P38
710317414,ACM1_444_456,0.6693654242268705,PDK1
710317414,ACM1_444_456,0.6693654242268705,PEK
710317414,ACM1_444_456,0.6693654242268705,PHK
710317414,ACM1_444_456,0.6693654242268705,PIM
710317414,ACM1_444_456,0.6693654242268705,PKCA
710317414,ACM1_444_456,0.6693654242268705,RSK
710317414,ACM1_444_456,0.6693654242268705,VRK2
710317414,ACM1_444_456,0.24299832902972615,BARK1
710317414,ACM1_444_456,0.24299832902972615,CDK
710317414,ACM1_444_456,0.24299832902972615,CK1
710317414,ACM1_444_456,0.24299832902972615,DAPK
710317414,ACM1_444_456,0.24299832902972615,DMPK
710317414,ACM1_444_456,0.24299832902972615,DYRK
710317414,ACM1_444_456,0.24299832902972615,ERK
710317414,ACM1_444_456,0.24299832902972615,GSK
710317414,ACM1_444_456,0.24299832902972615,IRAK
710317414,ACM1_444_456,0.24299832902972615,JNK
710317414,ACM1_444_456,0.24299832902972615,MLCK
710317414,ACM1_444_456,0.24299832902972615,P38
710317414,ACM1_444_456,0.24299832902972615,PDK1
710317414,ACM1_444_456,0.24299832902972615,PEK
710317414,ACM1_444_456,0.24299832902972615,PHK
710317414,ACM1_444_456,0.24299832902972615,PIM
710317414,ACM1_444_456,0.24299832902972615,PKCA
710317414,ACM1_444_456,0.24299832902972615,RSK
710317414,ACM1_444_456,0.24299832902972615,VRK2
710317414,ACM4_456_468,0.2837173034836793,BARK1
710317414,ACM4_456_468,0.2837173034836793,FRAY
710317414,ACM4_456_468,0.2837173034836793,MELK
710317414,ACM4_456_468,0.2837173034836793,PDHK
710317414,ACM4_456_468,0.2837173034836793,PDK1
710317414,ACM4_456_468,0.2837173034836793,PIM
710317414,ACM4_456_468,0.2837173034836793,PKCA
710317414,ACM4_456_468,0.2837173034836793,PKCH
710317414,ACM4_456_468,0.2837173034836793,VRK2
710317414,ACM4_456_468,-0.3397070916863978,BARK1
710317414,ACM4_456_468,-0.3397070916863978,FRAY
710317414,ACM4_456_468,-0.3397070916863978,MELK
710317414,ACM4_456_468,-0.3397070916863978,PDHK
710317414,ACM4_456_468,-0.3397070916863978,PDK1
710317414,ACM4_456_468,-0.3397070916863978,PIM
710317414,ACM4_456_468,-0.3397070916863978,PKCA
710317414,ACM4_456_468,-0.3397070916863978,PKCH
710317414,ACM4_456_468,-0.3397070916863978,VRK2
710317414,ACM5_494_506,0.5334442546349978,BARK1
710317414,ACM5_494_506,0.5334442546349978,FRAY
710317414,ACM5_494_506,0.5334442546349978,PDHK
710317414,ACM5_494_506,0.5334442546349978,PDK1
710317414,ACM5_494_506,0.5334442546349978,PEK
710317414,ACM5_494_506,0.5334442546349978,PKCA
710317414,ACM5_494_506,0.5334442546349978,VRK2
710317414,ACM5_494_506,0.5334442546349978,WNK
710317414,ACM5_494_506,-0.2089290258710106,BARK1
710317414,ACM5_494_506,-0.2089290258710106,FRAY
710317414,ACM5_494_506,-0.2089290258710106,PDHK
710317414,ACM5_494_506,-0.2089290258710106,PDK1
710317414,ACM5_494_506,-0.2089290258710106,PEK
710317414,ACM5_494_506,-0.2089290258710106,PKCA
710317414,ACM5_494_506,-0.2089290258710106,VRK2
710317414,ACM5_494_506,-0.2089290258710106,WNK
710317414,ACM5_498_510,0.4613546050510786,BARK1
710317414,ACM5_498_510,0.4613546050510786,FRAY
710317414,ACM5_498_510,0.4613546050510786,MLK
710317414,ACM5_498_510,0.4613546050510786,PDHK
710317414,ACM5_498_510,0.4613546050510786,PDK1
710317414,ACM5_498_510,0.4613546050510786,PEK
710317414,ACM5_498_510,0.4613546050510786,PKCA
710317414,ACM5_498_510,0.4613546050510786,PKCH
710317414,ACM5_498_510,0.4613546050510786,VRK2
710317414,ACM5_498_510,-0.19662720165138037,BARK1
710317414,ACM5_498_510,-0.19662720165138037,FRAY
710317414,ACM5_498_510,-0.19662720165138037,MLK
710317414,ACM5_498_510,-0.19662720165138037,PDHK
710317414,ACM5_498_510,-0.19662720165138037,PDK1
710317414,ACM5_498_510,-0.19662720165138037,PEK
710317414,ACM5_498_510,-0.19662720165138037,PKCA
710317414,ACM5_498_510,-0.19662720165138037,PKCH
710317414,ACM5_498_510,-0.19662720165138037,VRK2
710317414,ADDB_706_718,0.4124161188597206,BARK1
710317414,ADDB_706_718,0.4124161188597206,CDK
710317414,ADDB_706_718,0.4124161188597206,CHK1
710317414,ADDB_706_718,0.4124161188597206,DMPK
710317414,ADDB_706_718,0.4124161188597206,DYRK
710317414,ADDB_706_718,0.4124161188597206,ERK
710317414,ADDB_706_718,0.4124161188597206,JNK
710317414,ADDB_706_718,0.4124161188597206,MAPKAPK
710317414,ADDB_706_718,0.4124161188597206,MST
710317414,ADDB_706_718,0.4124161188597206,NEK
710317414,ADDB_706_718,0.4124161188597206,P38
710317414,ADDB_706_718,0.4124161188597206,PAKA
710317414,ADDB_706_718,0.4124161188597206,PDHK
710317414,ADDB_706_718,0.4124161188597206,PDK1
710317414,ADDB_706_718,0.4124161188597206,PEK
710317414,ADDB_706_718,0.4124161188597206,PHK
710317414,ADDB_706_718,0.4124161188597206,PIM
710317414,ADDB_706_718,0.4124161188597206,PKCA
710317414,ADDB_706_718,0.4124161188597206,PLK
710317414,ADDB_706_718,0.4124161188597206,RAD53
710317414,ADDB_706_718,0.4124161188597206,RSK
710317414,ADDB_706_718,0.4124161188597206,VRK2
710317414,ADDB_706_718,-0.3576005576720407,BARK1
710317414,ADDB_706_718,-0.3576005576720407,CDK
710317414,ADDB_706_718,-0.3576005576720407,CHK1
710317414,ADDB_706_718,-0.3576005576720407,DMPK
710317414,ADDB_706_718,-0.3576005576720407,DYRK
710317414,ADDB_706_718,-0.3576005576720407,ERK
710317414,ADDB_706_718,-0.3576005576720407,JNK
710317414,ADDB_706_718,-0.3576005576720407,MAPKAPK
710317414,ADDB_706_718,-0.3576005576720407,MST
710317414,ADDB_706_718,-0.3576005576720407,NEK
710317414,ADDB_706_718,-0.3576005576720407,P38
710317414,ADDB_706_718,-0.3576005576720407,PAKA
710317414,ADDB_706_718,-0.3576005576720407,PDHK
710317414,ADDB_706_718,-0.3576005576720407,PDK1
710317414,ADDB_706_718,-0.3576005576720407,PEK
710317414,ADDB_706_718,-0.3576005576720407,PHK
710317414,ADDB_706_718,-0.3576005576720407,PIM
710317414,ADDB_706_718,-0.3576005576720407,PKCA
710317414,ADDB_706_718,-0.3576005576720407,PLK
710317414,ADDB_706_718,-0.3576005576720407,RAD53
710317414,ADDB_706_718,-0.3576005576720407,RSK
710317414,ADDB_706_718,-0.3576005576720407,VRK2
710317414,BAD_69_81,0.5029317663943624,AKT
710317414,BAD_69_81,0.5029317663943624,BARK1
710317414,BAD_69_81,0.5029317663943624,CDK
710317414,BAD_69_81,0.5029317663943624,DMPK
710317414,BAD_69_81,0.5029317663943624,ERK
710317414,BAD_69_81,0.5029317663943624,MELK
710317414,BAD_69_81,0.5029317663943624,MTOR
710317414,BAD_69_81,0.5029317663943624,PAKA
710317414,BAD_69_81,0.5029317663943624,PAKB
710317414,BAD_69_81,0.5029317663943624,PDHK
710317414,BAD_69_81,0.5029317663943624,PDK1
710317414,BAD_69_81,0.5029317663943624,PEK
710317414,BAD_69_81,0.5029317663943624,PHK
710317414,BAD_69_81,0.5029317663943624,PIM
710317414,BAD_69_81,0.5029317663943624,PKA
710317414,BAD_69_81,0.5029317663943624,PKCA
710317414,BAD_69_81,0.5029317663943624,PKCI
710317414,BAD_69_81,0.5029317663943624,PKD
710317414,BAD_69_81,0.5029317663943624,PKG
710317414,BAD_69_81,0.5029317663943624,QIK
710317414,BAD_69_81,0.5029317663943624,RAD53
710317414,BAD_69_81,0.5029317663943624,RAF
710317414,BAD_69_81,0.5029317663943624,RSK
710317414,BAD_69_81,0.5029317663943624,SGK
710317414,BAD_69_81,0.5029317663943624,VRK2
710317414,BAD_69_81,-0.39066281159816807,AKT
710317414,BAD_69_81,-0.39066281159816807,BARK1
710317414,BAD_69_81,-0.39066281159816807,CDK
710317414,BAD_69_81,-0.39066281159816807,DMPK
710317414,BAD_69_81,-0.39066281159816807,ERK
710317414,BAD_69_81,-0.39066281159816807,MELK
710317414,BAD_69_81,-0.39066281159816807,MTOR
710317414,BAD_69_81,-0.39066281159816807,PAKA
710317414,BAD_69_81,-0.39066281159816807,PAKB
710317414,BAD_69_81,-0.39066281159816807,PDHK
710317414,BAD_69_81,-0.39066281159816807,PDK1
710317414,BAD_69_81,-0.39066281159816807,PEK
710317414,BAD_69_81,-0.39066281159816807,PHK
710317414,BAD_69_81,-0.39066281159816807,PIM
710317414,BAD_69_81,-0.39066281159816807,PKA
710317414,BAD_69_81,-0.39066281159816807,PKCA
710317414,BAD_69_81,-0.39066281159816807,PKCI
710317414,BAD_69_81,-0.39066281159816807,PKD
710317414,BAD_69_81,-0.39066281159816807,PKG
710317414,BAD_69_81,-0.39066281159816807,QIK
710317414,BAD_69_81,-0.39066281159816807,RAD53
710317414,BAD_69_81,-0.39066281159816807,RAF
710317414,BAD_69_81,-0.39066281159816807,RSK
710317414,BAD_69_81,-0.39066281159816807,SGK
710317414,BAD_69_81,-0.39066281159816807,VRK2
710317414,BAD_93_105,0.320227805897523,AKT
710317414,BAD_93_105,0.320227805897523,BARK1
710317414,BAD_93_105,0.320227805897523,DMPK
710317414,BAD_93_105,0.320227805897523,MAPKAPK
710317414,BAD_93_105,0.320227805897523,PAKA
710317414,BAD_93_105,0.320227805897523,PHK
710317414,BAD_93_105,0.320227805897523,PIM
710317414,BAD_93_105,0.320227805897523,PKA
710317414,BAD_93_105,0.320227805897523,PKCA
710317414,BAD_93_105,0.320227805897523,PKCI
710317414,BAD_93_105,0.320227805897523,PKD
710317414,BAD_93_105,0.320227805897523,PKG
710317414,BAD_93_105,0.320227805897523,QIK
710317414,BAD_93_105,0.320227805897523,RAF
710317414,BAD_93_105,0.320227805897523,RSK
710317414,BAD_93_105,0.320227805897523,SGK
710317414,BAD_93_105,0.320227805897523,VRK2
710317414,BAD_93_105,-0.34662173738902613,AKT
710317414,BAD_93_105,-0.34662173738902613,BARK1
710317414,BAD_93_105,-0.34662173738902613,DMPK
710317414,BAD_93_105,-0.34662173738902613,MAPKAPK
710317414,BAD_93_105,-0.34662173738902613,PAKA
710317414,BAD_93_105,-0.34662173738902613,PHK
710317414,BAD_93_105,-0.34662173738902613,PIM
710317414,BAD_93_105,-0.34662173738902613,PKA
710317414,BAD_93_105,-0.34662173738902613,PKCA
710317414,BAD_93_105,-0.34662173738902613,PKCI
710317414,BAD_93_105,-0.34662173738902613,PKD
710317414,BAD_93_105,-0.34662173738902613,PKG
710317414,BAD_93_105,-0.34662173738902613,QIK
710317414,BAD_93_105,-0.34662173738902613,RAF
710317414,BAD_93_105,-0.34662173738902613,RSK
710317414,BAD_93_105,-0.34662173738902613,SGK
710317414,BAD_93_105,-0.34662173738902613,VRK2
710317414,BCKD_45_57,0.14644634905459952,AKT
710317414,BCKD_45_57,0.14644634905459952,BARK1
710317414,BCKD_45_57,0.14644634905459952,CDK
710317414,BCKD_45_57,0.14644634905459952,DMPK
710317414,BCKD_45_57,0.14644634905459952,FRAY
710317414,BCKD_45_57,0.14644634905459952,GRK
710317414,BCKD_45_57,0.14644634905459952,IKK
710317414,BCKD_45_57,0.14644634905459952,MAPKAPK
710317414,BCKD_45_57,0.14644634905459952,MELK
710317414,BCKD_45_57,0.14644634905459952,MLCK
710317414,BCKD_45_57,0.14644634905459952,MST
710317414,BCKD_45_57,0.14644634905459952,PAKA
710317414,BCKD_45_57,0.14644634905459952,PDHK
710317414,BCKD_45_57,0.14644634905459952,PDK1
710317414,BCKD_45_57,0.14644634905459952,PEK
710317414,BCKD_45_57,0.14644634905459952,PHK
710317414,BCKD_45_57,0.14644634905459952,PIM
710317414,BCKD_45_57,0.14644634905459952,PKA
710317414,BCKD_45_57,0.14644634905459952,PKCA
710317414,BCKD_45_57,0.14644634905459952,PKG
710317414,BCKD_45_57,0.14644634905459952,PLK
710317414,BCKD_45_57,0.14644634905459952,QIK
710317414,BCKD_45_57,0.14644634905459952,RSK
710317414,BCKD_45_57,0.14644634905459952,SGK
710317414,BCKD_45_57,0.14644634905459952,STE7
710317414,BCKD_45_57,0.14644634905459952,VRK2
710317414,BCKD_45_57,-0.3633189478369703,AKT
710317414,BCKD_45_57,-0.3633189478369703,BARK1
710317414,BCKD_45_57,-0.3633189478369703,CDK
710317414,BCKD_45_57,-0.3633189478369703,DMPK
710317414,BCKD_45_57,-0.3633189478369703,FRAY
710317414,BCKD_45_57,-0.3633189478369703,GRK
710317414,BCKD_45_57,-0.3633189478369703,IKK
710317414,BCKD_45_57,-0.3633189478369703,MAPKAPK
710317414,BCKD_45_57,-0.3633189478369703,MELK
710317414,BCKD_45_57,-0.3633189478369703,MLCK
710317414,BCKD_45_57,-0.3633189478369703,MST
710317414,BCKD_45_57,-0.3633189478369703,PAKA
710317414,BCKD_45_57,-0.3633189478369703,PDHK
710317414,BCKD_45_57,-0.3633189478369703,PDK1
710317414,BCKD_45_57,-0.3633189478369703,PEK
710317414,BCKD_45_57,-0.3633189478369703,PHK
710317414,BCKD_45_57,-0.3633189478369703,PIM
710317414,BCKD_45_57,-0.3633189478369703,PKA
710317414,BCKD_45_57,-0.3633189478369703,PKCA
710317414,BCKD_45_57,-0.3633189478369703,PKG
710317414,BCKD_45_57,-0.3633189478369703,PLK
710317414,BCKD_45_57,-0.3633189478369703,QIK
710317414,BCKD_45_57,-0.3633189478369703,RSK
710317414,BCKD_45_57,-0.3633189478369703,SGK
710317414,BCKD_45_57,-0.3633189478369703,STE7
710317414,BCKD_45_57,-0.3633189478369703,VRK2
710317414,CA2D1_494_506,0.17079310125843783,BARK1
710317414,CA2D1_494_506,0.17079310125843783,DMPK
710317414,CA2D1_494_506,0.17079310125843783,DYRK
710317414,CA2D1_494_506,0.17079310125843783,ERK
710317414,CA2D1_494_506,0.17079310125843783,PAKA
710317414,CA2D1_494_506,0.17079310125843783,PEK
710317414,CA2D1_494_506,0.17079310125843783,PKCA
710317414,CA2D1_494_506,0.17079310125843783,PKCH
710317414,CA2D1_494_506,0.17079310125843783,PKN
710317414,CA2D1_494_506,0.17079310125843783,RAD53
